,Gender,Has a car,Has a property,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a work phone,Has a phone,Has an email,Family member count,Account age,status
321,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,28.0,0
322,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,27.0,0
323,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,17.0,0
324,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,55.0,1
325,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,43.0,1
326,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,14.0,0
327,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,21.0,0
328,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,23.0,0
329,F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,0,0,0,2.0,56.0,1
330,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,0,1,0,2.0,12.0,0
331,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,0,1,0,2.0,29.0,0
332,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,0,1,0,2.0,41.0,1
333,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,0,1,0,2.0,16.0,0
334,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,0,1,0,2.0,38.0,1
337,M,Y,N,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,0,0,0,2.0,49.0,1
338,M,Y,N,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,0,0,0,2.0,34.0,1
339,M,Y,N,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,0,0,0,2.0,51.0,1
340,M,Y,N,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,0,0,0,2.0,38.0,1
341,M,Y,N,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,0,0,0,2.0,12.0,0
342,M,Y,N,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,0,0,0,2.0,34.0,1
343,M,Y,N,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,0,0,0,2.0,31.0,1
345,F,N,N,270000.0,Working,Higher education,Married,House / apartment,17573,5792,1,1,0,2.0,3.0,0
346,F,N,N,270000.0,Working,Higher education,Married,House / apartment,17573,5792,1,1,0,2.0,5.0,0
347,F,N,N,270000.0,Working,Higher education,Married,House / apartment,17573,5792,1,1,0,2.0,16.0,0
348,F,N,N,270000.0,Working,Higher education,Married,House / apartment,17573,5792,1,1,0,2.0,16.0,0
349,F,N,N,270000.0,Working,Higher education,Married,House / apartment,17573,5792,1,1,0,2.0,22.0,0
350,F,N,N,270000.0,Working,Higher education,Married,House / apartment,17573,5792,1,1,0,2.0,28.0,0
351,F,N,N,270000.0,Working,Higher education,Married,House / apartment,17573,5792,1,1,0,2.0,33.0,1
352,F,N,N,270000.0,Working,Higher education,Married,House / apartment,17573,5792,1,1,0,2.0,36.0,1
353,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,21.0,0
354,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,21.0,0
355,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,48.0,1
356,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,1.0,0
357,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,6.0,0
358,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,21.0,0
359,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,2.0,0
360,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,5.0,0
361,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,21.0,0
362,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,22.0,0
363,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,41.0,1
364,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,45.0,1
365,F,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,2.0,59.0,1
368,F,N,N,270000.0,Working,Higher education,Married,House / apartment,12333,860,1,1,0,2.0,22.0,0
369,F,N,N,270000.0,Working,Higher education,Married,House / apartment,12333,860,1,1,0,2.0,57.0,1
370,F,N,N,270000.0,Working,Higher education,Married,House / apartment,12333,860,1,1,0,2.0,6.0,0
371,F,N,N,270000.0,Working,Higher education,Married,House / apartment,12333,860,1,1,0,2.0,6.0,0
374,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,27.0,0
375,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,59.0,1
376,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,50.0,1
377,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,50.0,1
378,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,39.0,1
379,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,47.0,1
380,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,20.0,0
381,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,35.0,1
382,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,50.0,1
383,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,13.0,0
384,F,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,1,0,0,2.0,30.0,1
388,M,Y,N,157500.0,Working,Incomplete higher,Married,With parents,10611,982,0,1,0,2.0,24.0,0
389,M,Y,N,157500.0,Working,Incomplete higher,Married,With parents,10611,982,0,1,0,2.0,14.0,0
390,M,Y,N,157500.0,Working,Incomplete higher,Married,With parents,10611,982,0,1,0,2.0,42.0,1
391,M,Y,N,157500.0,Working,Incomplete higher,Married,With parents,10611,982,0,1,0,2.0,10.0,0
393,F,N,N,74250.0,Working,Higher education,Separated,Municipal apartment,19082,5243,0,1,0,1.0,34.0,1
394,F,N,N,74250.0,Working,Higher education,Separated,Municipal apartment,19082,5243,0,1,0,1.0,7.0,0
395,F,N,N,74250.0,Working,Higher education,Separated,Municipal apartment,19082,5243,0,1,0,1.0,8.0,0
399,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,1,0,0,3.0,26.0,0
400,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,1,0,0,3.0,9.0,0
401,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,1,0,0,3.0,26.0,0
402,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,1,0,0,3.0,12.0,0
403,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,1,0,0,3.0,22.0,0
405,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15970,8987,0,0,0,1.0,6.0,0
406,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15970,8987,0,0,0,1.0,17.0,0
407,F,N,N,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15970,8987,0,0,0,1.0,38.0,1
408,F,N,N,202500.0,State servant,Higher education,Married,With parents,14562,1287,0,1,0,2.0,19.0,0
409,F,N,N,202500.0,State servant,Higher education,Married,With parents,14562,1287,0,1,0,2.0,23.0,0
410,F,N,N,202500.0,State servant,Higher education,Married,With parents,14562,1287,0,1,0,2.0,8.0,0
411,F,N,N,202500.0,State servant,Higher education,Married,With parents,14562,1287,0,1,0,2.0,16.0,0
414,M,Y,N,337500.0,State servant,Higher education,Married,With parents,10266,1652,1,1,0,2.0,47.0,1
415,M,Y,N,337500.0,State servant,Higher education,Married,With parents,10266,1652,1,1,0,2.0,15.0,0
416,M,Y,N,337500.0,State servant,Higher education,Married,With parents,10266,1652,1,1,0,2.0,17.0,0
417,M,Y,N,337500.0,State servant,Higher education,Married,With parents,10266,1652,1,1,0,2.0,26.0,0
418,M,Y,N,337500.0,State servant,Higher education,Married,With parents,10266,1652,1,1,0,2.0,34.0,1
419,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,0,1,0,2.0,28.0,0
420,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,0,1,0,2.0,39.0,1
421,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,0,1,0,2.0,25.0,0
422,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,0,1,0,2.0,54.0,1
423,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,0,1,0,2.0,29.0,0
424,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,0,1,0,2.0,15.0,0
425,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,0,1,0,2.0,29.0,0
426,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,20.0,0
427,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,44.0,1
428,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,40.0,1
429,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,39.0,1
430,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,58.0,1
431,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,55.0,1
432,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,48.0,1
433,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,24.0,0
434,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,8.0,0
435,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,20.0,0
436,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,16.0,0
437,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,34.0,1
438,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,39.0,1
439,F,N,N,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,2.0,30.0,1
442,F,N,N,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,16099,1866,0,1,0,1.0,22.0,0
443,F,N,N,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,16099,1866,0,1,0,1.0,33.0,1
444,F,N,N,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,16099,1866,0,1,0,1.0,12.0,0
445,F,N,N,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,16099,1866,0,1,0,1.0,8.0,0
465,M,Y,N,267750.0,Working,Higher education,Married,House / apartment,20991,4727,0,1,0,2.0,16.0,0
466,M,Y,N,267750.0,Working,Higher education,Married,House / apartment,20991,4727,0,1,0,2.0,36.0,1
467,M,Y,N,267750.0,Working,Higher education,Married,House / apartment,20991,4727,0,1,0,2.0,18.0,0
468,M,Y,N,267750.0,Working,Higher education,Married,House / apartment,20991,4727,0,1,0,2.0,30.0,1
469,M,Y,N,267750.0,Working,Higher education,Married,House / apartment,20991,4727,0,1,0,2.0,14.0,0
470,M,Y,N,267750.0,Working,Higher education,Married,House / apartment,20991,4727,0,1,0,2.0,35.0,1
471,M,Y,N,267750.0,Working,Higher education,Married,House / apartment,20991,4727,0,1,0,2.0,52.0,1
472,M,Y,N,267750.0,Working,Higher education,Married,House / apartment,20991,4727,0,1,0,2.0,55.0,1
473,F,N,N,139500.0,Working,Higher education,Separated,House / apartment,16203,7100,0,0,0,1.0,9.0,0
474,F,N,N,139500.0,Working,Higher education,Separated,House / apartment,16203,7100,0,0,0,1.0,17.0,0
475,F,N,N,139500.0,Working,Higher education,Separated,House / apartment,16203,7100,0,0,0,1.0,45.0,1
477,M,N,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,18674,5304,1,1,0,2.0,12.0,0
478,M,N,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,18674,5304,1,1,0,2.0,34.0,1
479,M,Y,N,252000.0,Working,Secondary / secondary special,Married,House / apartment,10750,2443,0,0,0,2.0,57.0,1
480,M,Y,N,252000.0,Working,Secondary / secondary special,Married,House / apartment,10750,2443,0,0,0,2.0,60.0,2
481,M,Y,N,252000.0,Working,Secondary / secondary special,Married,House / apartment,10750,2443,0,0,0,2.0,34.0,1
482,M,Y,N,252000.0,Working,Secondary / secondary special,Married,House / apartment,10750,2443,0,0,0,2.0,28.0,0
483,M,Y,N,252000.0,Working,Secondary / secondary special,Married,House / apartment,10750,2443,0,0,0,2.0,15.0,0
484,M,Y,N,252000.0,Working,Secondary / secondary special,Married,House / apartment,10750,2443,0,0,0,2.0,23.0,0
485,M,Y,N,252000.0,Working,Secondary / secondary special,Married,House / apartment,10750,2443,0,0,0,2.0,9.0,0
486,M,N,N,180000.0,Commercial associate,Lower secondary,Married,House / apartment,21155,130,0,1,0,2.0,30.0,1
487,M,N,N,180000.0,Commercial associate,Lower secondary,Married,House / apartment,21155,130,0,1,0,2.0,5.0,0
490,F,N,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19692,5273,1,1,0,2.0,25.0,0
491,F,N,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19692,5273,1,1,0,2.0,25.0,0
492,F,Y,N,900000.0,Working,Higher education,Single / not married,House / apartment,19063,7404,0,0,0,1.0,15.0,0
493,F,Y,N,900000.0,Working,Higher education,Single / not married,House / apartment,19063,7404,0,0,0,1.0,8.0,0
494,M,Y,N,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,14867,586,1,0,0,2.0,47.0,1
495,M,Y,N,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,14867,586,1,0,0,2.0,16.0,0
496,M,Y,N,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,14867,586,1,0,0,2.0,16.0,0
497,M,Y,N,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,14867,586,1,0,0,2.0,4.0,0
498,M,Y,N,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,14867,586,1,0,0,2.0,19.0,0
499,M,Y,N,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,14867,586,1,0,0,2.0,58.0,1
500,M,Y,N,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,14867,586,1,0,0,2.0,43.0,1
509,F,N,N,225000.0,Working,Higher education,Married,House / apartment,11281,1744,1,0,1,4.0,39.0,1
512,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9430,1195,1,0,0,3.0,32.0,1
513,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9430,1195,1,0,0,3.0,24.0,0
514,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9430,1195,1,0,0,3.0,8.0,0
515,M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,9430,1195,1,0,0,3.0,11.0,0
517,F,N,N,450000.0,State servant,Higher education,Married,House / apartment,14718,5578,0,1,0,2.0,30.0,1
518,F,N,N,450000.0,State servant,Higher education,Married,House / apartment,14718,5578,0,1,0,2.0,33.0,1
519,F,N,N,450000.0,State servant,Higher education,Married,House / apartment,14718,5578,0,1,0,2.0,6.0,0
520,F,N,N,450000.0,State servant,Higher education,Married,House / apartment,14718,5578,0,1,0,2.0,6.0,0
521,M,N,N,279000.0,State servant,Higher education,Single / not married,House / apartment,11042,3174,0,0,0,1.0,21.0,0
522,M,N,N,279000.0,State servant,Higher education,Single / not married,House / apartment,11042,3174,0,0,0,1.0,34.0,1
523,M,N,N,279000.0,State servant,Higher education,Single / not married,House / apartment,11042,3174,0,0,0,1.0,48.0,1
524,M,N,N,279000.0,State servant,Higher education,Single / not married,House / apartment,11042,3174,0,0,0,1.0,31.0,1
525,M,N,N,279000.0,State servant,Higher education,Single / not married,House / apartment,11042,3174,0,0,0,1.0,11.0,0
526,M,N,N,279000.0,State servant,Higher education,Single / not married,House / apartment,11042,3174,0,0,0,1.0,5.0,0
529,F,N,N,76500.0,Working,Higher education,Civil marriage,House / apartment,12506,495,1,0,0,3.0,55.0,1
530,F,N,N,76500.0,Working,Higher education,Civil marriage,House / apartment,12506,495,1,0,0,3.0,58.0,1
531,F,N,N,76500.0,Working,Higher education,Civil marriage,House / apartment,12506,495,1,0,0,3.0,55.0,1
532,F,N,N,76500.0,Working,Higher education,Civil marriage,House / apartment,12506,495,1,0,0,3.0,58.0,1
533,F,N,N,76500.0,Working,Higher education,Civil marriage,House / apartment,12506,495,1,0,0,3.0,50.0,1
534,F,N,N,76500.0,Working,Higher education,Civil marriage,House / apartment,12506,495,1,0,0,3.0,56.0,1
535,M,N,N,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20604,252,1,1,0,2.0,7.0,0
536,M,N,N,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20604,252,1,1,0,2.0,44.0,1
537,F,N,N,67500.0,Commercial associate,Higher education,Married,House / apartment,10331,433,0,1,0,4.0,7.0,0
539,M,N,N,234000.0,Working,Incomplete higher,Married,House / apartment,13923,2290,1,1,0,2.0,20.0,0
540,M,N,N,234000.0,Working,Incomplete higher,Married,House / apartment,13923,2290,1,1,0,2.0,20.0,0
